Summary data collected by the Greenhouse Gas Reporting Program for 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 8/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4 (see FAQs tab),,,,,,,,,,,,,,Total Facility Emissions by Gas,,,,,,,,,,,,Emissions by Process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems – Offshore Production,Petroleum and Natural Gas Systems – Processing,Petroleum and Natural Gas Systems – Transmission/Compression,Petroleum and Natural Gas Systems – Underground Storage,Petroleum and Natural Gas Systems – LNG Storage,Petroleum and Natural Gas Systems – LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? 
1002731,110061855381,ADA COGENERATION,ADA,MI,49355,7575 FULTON STREET EAST,KENT,42.96,-85.48,221112,C,Power Plants,"100,988.82","100,884.70",47.50,56.62,,,,,,,,,,"100,988.82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003752,110040089604,"ADA Carbon Solutions (Red River), LLC",Coushatta,LA,71019,201 Red River Mine Road,RED RIVER PARISH,32.01,-93.39,325998,C,Chemicals,"197,306.90","197,305.80",0.50,0.60,,,,,,,,,,"197,306.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003422,110008978552,ADKINS ENERGY LLC,LENA,IL,61048,4350 WEST GALENA ROAD,STEPHENSON,42.36,-89.80,325193,C,Other,"84,644.03","84,556.90",39.75,47.38,,,,,,,,,,"84,644.03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002154,110013325507,ADM - MANKATO,MANKATO,MN,56001,2019 3RD AVENUE,BLUE EARTH COUNTY,44.19,-94.00,311225,C,Other,"129,574.91","128,762.60",299.75,512.56,,,,,,,,,,"129,574.91",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006208,110000415630,ADM CORN PROCESSING,CLINTON,IA,52732,1251 BEAVER CHANNEL PARKWAY,CLINTON COUNTY,41.82,-90.21,311221,"C,TT","Other,Waste","2,089,938.93","2,073,794.20","6,128.65","10,016.08",,,,,,,,,"56,094.20","2,089,648.03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.90,N,N,N
1006047,110010507503,ADM CORN PROCESSING,CEDAR RAPIDS,IA,52404,1350 WACONIA AVENUE SOUTHWEST,LINN COUNTY,41.93,-91.69,311221,"C,II","Other,Waste","3,008,750.95","2,989,848.20","8,047.50","10,855.25",,,,,,,,,"9,941.10","3,007,055.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,695.75",,,N,N,N
1010610,110033021888,ADM Deerfield,Deerfield,MO,64741,17700 South Highway T,VERNON,37.81,-94.59,311224,C,Other,"34,751.42","34,715.80",16.25,19.37,,,,,,,,,,"34,751.42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1011855,110002319982,ADM Fostoria,Fostoria,OH,44830,608 FINDLAY ROAD,HANCOCK COUNTY,41.15,-83.43,311224,C,Other,"28,360.84","28,331.80",13.25,15.79,,,,,,,,,,"28,360.84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000376,110040894761,ADM QUINCY,QUINCY,IL,62305,2100 GARDNER EXPRESSWAY,ADAMS COUNTY,39.90,-91.41,311224,C,Other,"102,194.75","102,073.90",53.50,67.35,,,,,,,,,,"102,194.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006080,110027360399,ADM SOUTHERN CELLULOSE PROD.IN,CHATTANOOGA,TN,37410,103 W 45TH ST,HAMILTON COUNTY,35.00,-85.32,322110,C,Pulp and Paper,"31,847.27","31,812.40",15.50,19.37,,,,,,,,,,"31,847.27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000034,110067425799,ADM SOYBEAN PROCESSING - DES MOINES,DES MOINES,IA,50313,1935 EAST EUCLID AVENUE,POLK COUNTY,41.63,-93.58,311224,C,Other,"155,623.27","154,511.10",408.00,704.17,,,,,,,,,,"155,623.27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1011961,110012384561,ADM Valdosta,Valdosta,GA,31601,1841 Clay Road,LOWNDES COUNTY,30.83,-83.25,311224,C,Other,"38,005.37","37,054.40",148.75,802.22,,,,,,,,,"68,168.60","38,005.37",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001991,110001300020,ADRIAN LANDFILL,ADRIAN,MI,49221,1970 N OGDEN HWY,LENAWEE,41.89,-83.99,562212,HH,Waste,"7,499.75",,"7,499.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,499.75",,,,N,N,N
1001633,110070081800,ADS-CEDAR HILL LANDFILL,RAGLAND,AL,35131,1319 NO BUSINESS CREEK ROAD,ST. CLAIR COUNTY,33.68,-86.25,562212,"C,HH",Waste,"94,485.66",,"94,464.50",21.16,,,,,,,,,"5,827.10",30.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94,455.50",,,,N,N,N
1001636,110013947453,ADS-PECAN ROW-EVERGREEN LANDFILLS,VALDOSTA,GA,31601,2995 WETHERINGTON LANE,LOWNDES COUNTY,30.81,-83.36,562212,HH,Waste,"309,782.00",,"309,782.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"309,782.00",,,,N,N,N
1006790,110040628559,ADS-STAR RIDGE LANDFILL,MOODY,AL,35004,3301 ACMAR ROAD,SAINT CLAIR,33.61,-86.52,562212,HH,Waste,"143,100.50",,"143,100.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"143,100.50",,,,N,N,N
1002094,110034159005,ADS/MCLEAN COUNTY LANDFILL,BLOOMINGTON,IL,61704,2105 W OAKLAND AVE,MCLEAN,40.47,-89.03,562212,"C,HH",Waste,"8,221.30",15.80,"8,205.50",,,,,,,,,,,15.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,205.50",,,,N,N,N
1001845,110043581317,ADVANCED DISPOSAL CRANBERRY CREEK LANDFILL LLC,WISCONSIN RAPIDS,WI,54495,2510 ENGEL ROAD,WOOD,44.41,-89.85,562212,"C,HH",Waste,"22,295.70",125.60,"22,169.50",0.60,,,,,,,,,133.70,126.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,169.25",,,,N,N,N
1007212,110005509306,ADVANCED DISPOSAL EMERALD PARK LANDFILL LLC,MUSKEGO,WI,53132,W124 S10629 SOUTH 124TH STREET,WAUKESHA COUNTY,42.85,-88.08,562212,"C,HH",Waste,"53,263.30",25.30,"53,238.00",,,,,,,,,,,25.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53,238.00",,,,N,N,N
1007195,110040959558,ADVANCED DISPOSAL GLACIER RIDGE LANDFILL LLC,HORICON,WI,53032,N7296 HWY V,DODGE COUNTY,43.46,-88.55,562212,"C,HH",Waste,"52,732.05",62.30,"52,669.75",,,,,,,,,,,62.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52,669.75",,,,N,N,N
1001847,110001929600,"ADVANCED DISPOSAL HICKORY MEADOWS LANDFILL, LLC",HILBERT,WI,54129,W3105 SCHNEIDER RD,CALUMET,44.11,-88.19,562212,"C,HH",Waste,"74,995.05",12.80,"74,982.25",,,,,,,,,,,12.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74,982.25",,,,N,N,N
1002038,110043795881,"ADVANCED DISPOSAL MALLARD RIDGE LANDFILL, INC",DELEVAN,WI,53115,W8470 STATE RD 11,WALWORTH,42.64,-88.72,562212,"C,HH",Waste,"72,141.50",27.50,"72,114.00",,,,,,,,,,,27.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72,114.00",,,,N,N,N
1003038,110006726123,"ADVANCED DISPOSAL MAPLE HILL LANDFILL, LLC",MACON,MO,63552,31226 INTREPID ROAD,MACON COUNTY,39.73,-92.54,562212,"C,HH",Waste,"33,138.80",61.00,"33,077.50",0.30,,,,,,,,,,61.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33,077.50",,,,N,N,N
1006979,110017987589,ADVANCED DISPOSAL OAK RIDGE LANDFILL,BALWIN,MO,63021,1741 SULPHUR SPRING ROAD,ST. LOUIS COUNTY,38.56,-90.53,562212,HH,Waste,"5,774.75",,"5,774.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,774.75",,,,N,N,N
1001637,110012142733,ADVANCED DISPOSAL ORCHARD HILLS LANDFILL INC,DAVIS JUNCTION,IL,61020,8290 HIGHWAY 251,OGLE,42.14,-89.09,562212,"C,HH",Waste,"156,829.20",60.20,"156,769.00",,,,,,,,,,,60.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"156,769.00",,,,N,N,N
1001843,110008808264,ADVANCED DISPOSAL ROLLING HILLS LANDFILL INC,BUFFALO,MN,55313,175 COUNTY ROAD 37 NE,WRIGHT COUNTY,45.25,-93.87,562212,"C,HH",Waste,"5,509.45",41.20,"5,468.25",,,,,,,,,,,41.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,468.25",,,,N,N,N
1006964,110016925274,ADVANCED DISPOSAL SEVEN MILE CREEK LANDFILL LLC,EAU CLAIRE,WI,54703,8001 OLSON DR,EAU CLAIRE,44.84,-91.37,562212,"C,HH",Waste,"23,121.35",32.60,"23,088.75",,,,,,,,,,,32.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,088.75",,,,N,N,N
1006963,110018431320,ADVANCED DISPOSAL VALLEY VIEW LANDFILL INC,DECATUR,IL,62522,1363 BEAR RD,MACON COUNTY,39.82,-89.04,562212,"C,HH",Waste,"34,028.20",94.70,"33,933.50",,,,,,,,,,,94.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33,933.50",,,,N,N,N
1005985,110001121553,ADVANCED DISPOSAL ZION LANDFILL,ZION,IL,60099,701 GREEN BAY ROAD,LAKE,42.48,-87.87,562212,"C,HH",Waste,"58,994.15",89.90,"58,904.25",,,,,,,,,,,89.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58,904.25",,,,N,N,N
1000627,110000342460,ADVANSIX INC - CHESTERFIELD PLANT,CHESTER,VA,23836,4101 BERMUDA HUNDRED RD,CHESTERFIELD COUNTY,37.34,-77.29,325211,C,Other,"54,836.59","54,779.00",26.00,31.59,,,,,,,,,,"54,836.59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000630,110000620221,ADVANSIX INCORPORATED - HOPEWELL,HOPEWELL,VA,23860,905 EAST RANDOLPH ROAD,HOPEWELL CITY,37.18,-77.16,325199,"C,G,PP","Chemicals,Suppliers of CO2","995,690.30","995,293.00",181.25,216.05,,,,,,,,,,"385,473.30",,,,"610,217.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,Y,N
1005310,110012141805,AES - PUERTO RICO COGENERATION PLANT,GUAYAMA,PR,00785,"KM 142, RTE. #3 BO. JOBOS",GUAYAMA MUNICIPIO,17.95,-66.15,221112,C,Power Plants,"3,079,369.92","3,059,710.30","7,191.00","12,468.62",,,,,,,,,,"3,079,369.92",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001444,110000522113,AES Alamitos,LONG BEACH,CA,90803,690 N STUDEBAKER ROAD,Los Angeles,33.77,-118.10,221112,D,Power Plants,"686,073.96","685,376.90",318.00,379.06,,,,,,,,,,,"686,073.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005972,110027164164,AES HAWAII INC,KAPOLEI,HI,96707,91-086 KAOMI LP,HONOLULU,21.31,-158.11,221112,C,Power Plants,"1,287,782.31","1,276,913.10","3,972.00","6,897.21",,,,,,,,,,"1,287,782.31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001447,110002921713,AES Huntington Beach,HUNTINGTON BEACH,CA,92646,21730 NEWLAND ST,Orange,33.64,-117.98,221112,D,Power Plants,"203,051.75","202,845.70",94.00,112.05,,,,,,,,,,,"203,051.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001450,110014322170,AES Redondo Beach,REDONDO BEACH,CA,90277,1100 N HARBOR DRIVE,Los Angeles,33.85,-118.40,221112,D,Power Plants,"194,102.83","193,906.10",89.75,106.98,,,,,,,,,,,"194,102.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007781,110056955460,"AES SHADY POINT, LLC",PANAMA,OK,74951,3 MILES E. OF JUNCTION 31,LE FLORE COUNTY,35.19,-94.65,221112,"C,PP","Power Plants,Suppliers of CO2","2,205,070.62","2,181,953.80","8,509.75","14,607.07",,,,,,,,,,"2,205,070.62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001223,110000551055,AES Warrior Run,CUMBERLAND,MD,21502,11600 MEXICO FARMS RD SE,Allegany,39.59,-78.75,221112,"C,D,PP","Power Plants,Suppliers of CO2","1,212,774.49","1,203,057.90","3,554.25","6,162.34",,,,,,,,,,202.50,"1,212,571.99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003853,110000438884,AFTON CHEMICAL CORP,SAUGET,IL,62201,501 MONSANTO AVE.,ST. CLAIR COUNTY,38.60,-90.17,324191,C,Petroleum and Natural Gas Systems,"50,153.51","50,102.00",23.50,28.01,,,,,,,,,,"50,153.51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007551,110007383919,AG Energy,Ogdensburg,NY,13669,21 Entrance Avenue,ST. LAWRENCE COUNTY,44.73,-75.44,221112,"C,D",Power Plants,"8,596.07","8,587.30",4.00,4.77,,,,,,,,,,"8,596.07",0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002069,110018869303,AG PROCESSING INC,EMMETSBURG,IA,50536,4739 380TH ST,PALO ALTO COUNTY,43.10,-94.65,311224,C,Other,"24,158.66","24,134.00",11.25,13.41,,,,,,,,,,"24,158.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002070,110000414365,AG PROCESSING INC A COOP-MANNING,MANNING,IA,51455,1000 300TH STREET,CARROLL,41.92,-95.07,311224,C,Other,"21,352.82","21,330.90",10.00,11.92,,,,,,,,,,"21,352.82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006054,110011273022,AG PROCESSING INC-EAGLE GROVE,EAGLE GROVE,IA,50533,500 NORTH COMMERCIAL AVENUE,WRIGHT COUNTY,42.67,-93.90,311224,C,Other,"105,532.06","104,942.60",218.75,370.71,,,,,,,,,,"105,532.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002408,110018868126,AG PROCESSING INC-SHELDON,SHELDON,IA,51201,804 2ND AVE,OBRIEN,43.18,-95.86,311224,C,Other,"27,545.10","27,516.60",13.00,15.50,,,,,,,,,,"27,545.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002291,110000427093,AG PROCESSING INCORPORATED A COOPERATIVE,DAWSON,MN,56232,800 DIAGONAL STREET,LAC QUI PARLE,44.93,-96.06,311224,C,Other,"36,194.56","36,157.30",17.00,20.26,,,,,,,,,,"36,194.56",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007333,110003253121,AGC FLAT GLASS N AMERICA INC,RICHMOND,KY,40475,201 DUNCANNON LANE,MADISON COUNTY,37.70,-84.27,327211,"C,N",Minerals,"80,102.00","80,102.00",,,,,,,,,,,,0.00,,,,,,,,,"80,102.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004631,110000445322,AGC FLAT GLASS NORTH AMERICA SPRING HILL PLANT,SPRING HILL,KS,66083,20400 NORTH WEBSTER STREET,JOHNSON,38.76,-94.83,327211,"C,N",Minerals,"105,795.11","105,715.10",36.50,43.51,,,,,,,,,,"77,401.21",,,,,,,,,"28,393.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005824,110000546080,AGC-GREENLAND FLATGLASS PLANT,CHURCH HILL,TN,37642,600 AFG ROAD,HAWKINS COUNTY,36.50,-82.78,327211,"C,N",Minerals,"119,200.36","119,065.00",61.75,73.61,,,,,,,,,,"61,172.96",,,,,,,,,"58,027.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002067,110000448472,AGP SOY/CORN PROCESSING,HASTINGS,NE,68901,2801 E 7TH ST,ADAMS COUNTY,40.59,-98.34,311224,C,Other,"215,933.42","214,303.30",597.25,"1,032.87",,,,,,,,,,"215,933.42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005284,110000427020,AGRI ENERGY LLC,LUVERNE,MN,56156,502 SOUTH WALNUT AVENUE,ROCK,43.65,-96.22,325199,"C,II","Chemicals,Waste","37,588.26","37,506.60",60.50,21.16,,,,,,,,,,"37,545.51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.75,,,N,N,N
1002380,110056955576,AGRIUM US BORGER NITROGEN OPERATIONS,BORGER,TX,79007,9201 FM 1551,HUTCHINSON COUNTY,35.64,-101.42,325311,"C,G,PP","Chemicals,Suppliers of CO2","1,232,578.78","1,232,107.50",215.00,256.28,,,,,,,,,,"456,955.88",,,,"775,622.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,N
1004236,110007030186,AGRIUM US INC - KFO,KENNEWICK,WA,99337,227515 E BOWLES ROAD,BENTON,46.17,-119.02,325311,"C,U,V",Chemicals,"119,949.49","11,207.10",1.00,"108,741.39",,,,,,,,,,"2,142.29",,,,,,,,,,,,,,,,"9,067.00","108,740.20",,,,,,,,,,,,,,,,,,,,N,N,N
1006430,110030747084,"AIR LIQUID LARGE INDUSTRIES US, LP",EL SEGUNDO,CA,90245,324 W EL SEGUNDO BLVD,LOS ANGELES,33.92,-118.42,325120,P,Chemicals,"574,912.20","574,912.20",,,,,,,,,,,,,,,,,,,,,,,"574,912.20",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003724,110005191078,AIR LIQUIDE - CORPUS CHRISTI SMR,CORPUS CHRISTI,TX,78407,5880 UP RIVER ROAD,NUECES,27.81,-97.47,325120,P,Chemicals,"428,722.10","428,722.10",,,,,,,,,,,,,,,,,,,,,,,"428,722.10",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003730,110005184497,AIR LIQUIDE - FREEPORT HYCO PLANT,FREEPORT,TX,77541,2398 VICTORIA ROAD,BRAZORIA COUNTY,28.98,-95.38,325120,"C,P",Chemicals,257.30,257.30,,,,,,,,,,,,257.30,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003780,110014407846,AIR LIQUIDE - PORT NECHES ASU COGENERATION PLANT,PORT NECHES,TX,77651,2121 PARK STREET,JEFFERSON,29.98,-93.95,325120,C,Chemicals,"169,491.06","169,315.70",80.00,95.36,,,,,,,,,,"169,491.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003910,110056955610,AIR LIQUIDE AMERICA CORP,LONGVIEW,TX,75602,2292 Callahan Rd,HARRISON COUNTY,32.45,-94.69,325120,P,Chemicals,"392,155.80","392,155.80",,,,,,,,,,,,,,,,,,,,,,,"392,155.80",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006115,110021175011,AIR LIQUIDE AMERICA CORP.,GEISMAR,LA,70734,36597 HWY 30,ASCENSION PARISH,30.21,-90.99,325120,C,Chemicals,"376,732.13","376,343.60",177.25,211.28,,,,,,,,,,"376,732.13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003591,110021175011,AIR LIQUIDE GEISMAR UTILITY SERVICES,GEISMAR,LA,70734,36183 HWY 30,ASCENSION PARISH,30.21,-90.99,221330,C,Power Plants,"157,879.66","157,716.90",74.25,88.51,,,,,,,,,,"157,879.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003748,110041623641,AIR LIQUIDE LARGE INDUSTRIES US LP - RODEO HYDROGEN PLANT,RODEO,CA,94572,1391 SAN PABLO AVE,CONTRA COSTA COUNTY,38.05,-122.26,325120,P,Chemicals,"861,882.40","861,882.40",,,,,,,,,,,,,,,,,,,,,,,"861,882.40",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003013,110017619861,AIR PRODUCTS & CHEMICAL INC - LAKE CHARLES FACILITY,WESTLAKE,LA,70669,102 TROUSDALE RD,CALCASIEU,30.24,-93.28,325120,P,Chemicals,"704,352.40","704,352.40",,,,,,,,,,,,,,,,,,,,,,,"704,352.40",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002754,110022828813,AIR PRODUCTS & CHEMICALS INC - CONVENT SMR,CONVENT,LA,70723,10759 CONVENT WAY,ST. JAMES PARISH,30.11,-90.88,325120,P,Chemicals,"647,385.60","647,385.60",,,,,,,,,,,,,,,,,,,,,,,"647,385.60",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002698,110006020304,AIR PRODUCTS & CHEMICALS INC - Geismar SMR,GEISMAR,LA,70734,8013 HWY 3251,ASCENSION PARISH,30.21,-90.99,325120,"P,PP","Chemicals,Suppliers of CO2","57,053.30","57,053.30",,,,,,,,,,,,,,,,,,,,,,,"57,053.30",,,,,,,,,,,,,,,,,,,,,,,,,,N,Y,N
1003009,110000449113,AIR PRODUCTS & CHEMICALS INC - INDUSTRIAL GAS PRODUCTION FACILITY,NEW ORLEANS,LA,70129,14700 INTRACOASTAL DRIVE,ORLEANS,30.03,-89.90,325120,"C,P",Chemicals,"239,562.74","239,560.00",1.25,1.49,,,,,,,,,,"3,061.14",,,,,,,,,,,"236,501.60",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002121,110000483227,AIR PRODUCTS & CHEMICALS INC MARTINEZ WATERFRONT ROAD,MARTINEZ,CA,94553,110 WATERFRONT RD,CONTRA COSTA COUNTY,38.03,-122.08,325120,P,Chemicals,"656,894.10","656,894.10",,,,,,,,,,,,,,,,,,,,,,,"656,894.10",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002122,110070131948,"AIR PRODUCTS & CHEMICALS, INC, Tesoro Martinez",MARTINEZ,CA,94553,,CONTRA COSTA COUNTY,38.03,-122.07,325120,P,Chemicals,"260,155.31","260,130.10",11.50,13.71,,,,,,,,,,,,,,,,,,,,,"260,155.31",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005809,110063668277,AIR PRODUCTS AND CHEMICALS INC - CATLETTSBURG HYDROGEN PLANT,CATLETTSBURG,KY,41129,11631 US Route 23 ,BOYD,38.38,-82.60,325120,P,Chemicals,"148,037.40","148,037.40",,,,,,,,,,,,,,,,,,,,,,,"148,037.40",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002727,110033135328,AIR PRODUCTS AND CHEMICALS INC - GARYVILLE,GARYVILLE,LA,70051,4663 W AIRLINE HWY ,ST JOHN THE BAPTIST,30.10,-90.65,325120,P,Chemicals,"913,954.50","913,954.50",,,,,,,,,,,,,,,,,,,,,,,"913,954.50",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002123,110000750358,AIR PRODUCTS AND CHEMICALS INCORPORATED,SACRAMENTO,CA,95826,5025 83RD STREET,SACRAMENTO,38.53,-121.40,325120,P,Chemicals,"49,661.80","49,661.80",,,,,,,,,,,,,,,,,,,,,,,"49,661.80",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002430,110012710423,AIR PRODUCTS BAYTOWN PLANT,BAYTOWN,TX,77520,5503 WEST BAKER ROAD,HARRIS COUNTY,29.76,-95.02,325120,"C,P",Chemicals,"166,849.16","166,769.70",36.25,43.21,,,,,,,,,,"93,714.76",,,,,,,,,,,"73,134.40",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002257,110002305443,AIR PRODUCTS CARSON HYDROGEN PLANT,CARSON,CA,90810,23300 SOUTH ALAMEDA STREET,LOS ANGELES,33.81,-118.23,325120,P,Chemicals,"729,558.40","729,558.40",,,,,,,,,,,,,,,,,,,,,,,"729,558.40",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002435,110000476084,AIR PRODUCTS WILMINGTON HYDROGEN PLANT,WILMINGTON,CA,90744,700 HENRY FORD AVENUE,LOS ANGELES COUNTY,33.78,-118.24,325120,P,Chemicals,"823,796.32","823,018.50",229.50,548.32,,,,,,,,,,,,,,,,,,,,,"823,796.32",,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003418,110000384487,AK STEEL,ZANESVILLE,OH,43701,1724 LINDEN AVENUE,MUSKINGUM COUNTY,39.96,-82.00,331110,C,Metals,"18,726.43","18,706.70",9.00,10.73,,,,,,,,,,"18,726.43",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003417,110000384673,AK STEEL CORP *,COSHOCTON,OH,43812,17400 STATE ROUTE 16,COSHOCTON COUNTY,40.21,-81.89,331221,C,Metals,"42,312.54","42,268.70",20.00,23.84,,,,,,,,,,"42,312.54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003129,110033247172,AKER PLANT,STREETMAN,TX,75859,261 FCR 181,FREESTONE,31.91,-96.23,211130,"C,PP,W-PROC","Petroleum and Natural Gas Systems,Suppliers of CO2","38,029.66","37,601.50",407.00,21.16,,,,,,,,,,"37,146.56",,,,,,,,,,,,,,,,,,,883.098,,,,,,,,,,,,,,,,,,N,N,N
